project_id,url
1735348,https://mapadotacji.gov.pl/projekty/1735348/
1746448,https://mapadotacji.gov.pl/projekty/1746448/
1757481,https://mapadotacji.gov.pl/projekty/1757481/
1757487,https://mapadotacji.gov.pl/projekty/1757487/
1757511,https://mapadotacji.gov.pl/projekty/1757511/
1757455,https://mapadotacji.gov.pl/projekty/1757455/
1757390,https://mapadotacji.gov.pl/projekty/1757390/
1757489,https://mapadotacji.gov.pl/projekty/1757489/
1757412,https://mapadotacji.gov.pl/projekty/1757412/
1746486,https://mapadotacji.gov.pl/projekty/1746486/
1757465,https://mapadotacji.gov.pl/projekty/1757465/
1757501,https://mapadotacji.gov.pl/projekty/1757501/
1746444,https://mapadotacji.gov.pl/projekty/1746444/
1757447,https://mapadotacji.gov.pl/projekty/1757447/
1757467,https://mapadotacji.gov.pl/projekty/1757467/
1670474,https://mapadotacji.gov.pl/projekty/1670474/
1736515,https://mapadotacji.gov.pl/projekty/1736515/
1674602,https://mapadotacji.gov.pl/projekty/1674602/
1695233,https://mapadotacji.gov.pl/projekty/1695233/
1691569,https://mapadotacji.gov.pl/projekty/1691569/
1757667,https://mapadotacji.gov.pl/projekty/1757667/
1757017,https://mapadotacji.gov.pl/projekty/1757017/
1695235,https://mapadotacji.gov.pl/projekty/1695235/
1670454,https://mapadotacji.gov.pl/projekty/1670454/
1670508,https://mapadotacji.gov.pl/projekty/1670508/
1746478,https://mapadotacji.gov.pl/projekty/1746478/
1695255,https://mapadotacji.gov.pl/projekty/1695255/
1735376,https://mapadotacji.gov.pl/projekty/1735376/
1756505,https://mapadotacji.gov.pl/projekty/1756505/
1745494,https://mapadotacji.gov.pl/projekty/1745494/
1695221,https://mapadotacji.gov.pl/projekty/1695221/
1736420,https://mapadotacji.gov.pl/projekty/1736420/
1757445,https://mapadotacji.gov.pl/projekty/1757445/
1670244,https://mapadotacji.gov.pl/projekty/1670244/
1736497,https://mapadotacji.gov.pl/projekty/1736497/
1757410,https://mapadotacji.gov.pl/projekty/1757410/
1757531,https://mapadotacji.gov.pl/projekty/1757531/
1757533,https://mapadotacji.gov.pl/projekty/1757533/
1757535,https://mapadotacji.gov.pl/projekty/1757535/
1677660,https://mapadotacji.gov.pl/projekty/1677660/
1709939,https://mapadotacji.gov.pl/projekty/1709939/
1757509,https://mapadotacji.gov.pl/projekty/1757509/
1670514,https://mapadotacji.gov.pl/projekty/1670514/
1736026,https://mapadotacji.gov.pl/projekty/1736026/
1757416,https://mapadotacji.gov.pl/projekty/1757416/
1757477,https://mapadotacji.gov.pl/projekty/1757477/
1757435,https://mapadotacji.gov.pl/projekty/1757435/
1757404,https://mapadotacji.gov.pl/projekty/1757404/
1757469,https://mapadotacji.gov.pl/projekty/1757469/
1746468,https://mapadotacji.gov.pl/projekty/1746468/
1746456,https://mapadotacji.gov.pl/projekty/1746456/
1735372,https://mapadotacji.gov.pl/projekty/1735372/
1757657,https://mapadotacji.gov.pl/projekty/1757657/
1746470,https://mapadotacji.gov.pl/projekty/1746470/
1735666,https://mapadotacji.gov.pl/projekty/1735666/
1757443,https://mapadotacji.gov.pl/projekty/1757443/
1745591,https://mapadotacji.gov.pl/projekty/1745591/
1757497,https://mapadotacji.gov.pl/projekty/1757497/
1695249,https://mapadotacji.gov.pl/projekty/1695249/
1695239,https://mapadotacji.gov.pl/projekty/1695239/
1757491,https://mapadotacji.gov.pl/projekty/1757491/
1746472,https://mapadotacji.gov.pl/projekty/1746472/
1746462,https://mapadotacji.gov.pl/projekty/1746462/
1756755,https://mapadotacji.gov.pl/projekty/1756755/
1670218,https://mapadotacji.gov.pl/projekty/1670218/
1714927,https://mapadotacji.gov.pl/projekty/1714927/
1757427,https://mapadotacji.gov.pl/projekty/1757427/
1757515,https://mapadotacji.gov.pl/projekty/1757515/
1735366,https://mapadotacji.gov.pl/projekty/1735366/
1746454,https://mapadotacji.gov.pl/projekty/1746454/
1757669,https://mapadotacji.gov.pl/projekty/1757669/
1670502,https://mapadotacji.gov.pl/projekty/1670502/
1757418,https://mapadotacji.gov.pl/projekty/1757418/
1757431,https://mapadotacji.gov.pl/projekty/1757431/
1757529,https://mapadotacji.gov.pl/projekty/1757529/
1736468,https://mapadotacji.gov.pl/projekty/1736468/
1670248,https://mapadotacji.gov.pl/projekty/1670248/
1674606,https://mapadotacji.gov.pl/projekty/1674606/
1746460,https://mapadotacji.gov.pl/projekty/1746460/
1746466,https://mapadotacji.gov.pl/projekty/1746466/
1745504,https://mapadotacji.gov.pl/projekty/1745504/
1757471,https://mapadotacji.gov.pl/projekty/1757471/
1757483,https://mapadotacji.gov.pl/projekty/1757483/
1757503,https://mapadotacji.gov.pl/projekty/1757503/
1757441,https://mapadotacji.gov.pl/projekty/1757441/
1670256,https://mapadotacji.gov.pl/projekty/1670256/
1757655,https://mapadotacji.gov.pl/projekty/1757655/
1757513,https://mapadotacji.gov.pl/projekty/1757513/
1757433,https://mapadotacji.gov.pl/projekty/1757433/
1746450,https://mapadotacji.gov.pl/projekty/1746450/
1757420,https://mapadotacji.gov.pl/projekty/1757420/
1757485,https://mapadotacji.gov.pl/projekty/1757485/
1736504,https://mapadotacji.gov.pl/projekty/1736504/
1746464,https://mapadotacji.gov.pl/projekty/1746464/
1746476,https://mapadotacji.gov.pl/projekty/1746476/
1674608,https://mapadotacji.gov.pl/projekty/1674608/
1746452,https://mapadotacji.gov.pl/projekty/1746452/
1757439,https://mapadotacji.gov.pl/projekty/1757439/
1736428,https://mapadotacji.gov.pl/projekty/1736428/
1735378,https://mapadotacji.gov.pl/projekty/1735378/
1757386,https://mapadotacji.gov.pl/projekty/1757386/
1757473,https://mapadotacji.gov.pl/projekty/1757473/
1757493,https://mapadotacji.gov.pl/projekty/1757493/
1756738,https://mapadotacji.gov.pl/projekty/1756738/
1695225,https://mapadotacji.gov.pl/projekty/1695225/
1757521,https://mapadotacji.gov.pl/projekty/1757521/
1735358,https://mapadotacji.gov.pl/projekty/1735358/
1757453,https://mapadotacji.gov.pl/projekty/1757453/
1670194,https://mapadotacji.gov.pl/projekty/1670194/
1757685,https://mapadotacji.gov.pl/projekty/1757685/
1757639,https://mapadotacji.gov.pl/projekty/1757639/
1746440,https://mapadotacji.gov.pl/projekty/1746440/
1705568,https://mapadotacji.gov.pl/projekty/1705568/
1735340,https://mapadotacji.gov.pl/projekty/1735340/
1745686,https://mapadotacji.gov.pl/projekty/1745686/
1757673,https://mapadotacji.gov.pl/projekty/1757673/
1757396,https://mapadotacji.gov.pl/projekty/1757396/
1757437,https://mapadotacji.gov.pl/projekty/1757437/
1757505,https://mapadotacji.gov.pl/projekty/1757505/
1757402,https://mapadotacji.gov.pl/projekty/1757402/
1736470,https://mapadotacji.gov.pl/projekty/1736470/
1670504,https://mapadotacji.gov.pl/projekty/1670504/
1757459,https://mapadotacji.gov.pl/projekty/1757459/
1746442,https://mapadotacji.gov.pl/projekty/1746442/
1736452,https://mapadotacji.gov.pl/projekty/1736452/
1674353,https://mapadotacji.gov.pl/projekty/1674353/
1674411,https://mapadotacji.gov.pl/projekty/1674411/
1674357,https://mapadotacji.gov.pl/projekty/1674357/
1757406,https://mapadotacji.gov.pl/projekty/1757406/
1757475,https://mapadotacji.gov.pl/projekty/1757475/
1757507,https://mapadotacji.gov.pl/projekty/1757507/
1757151,https://mapadotacji.gov.pl/projekty/1757151/
1757257,https://mapadotacji.gov.pl/projekty/1757257/
1677624,https://mapadotacji.gov.pl/projekty/1677624/
1757424,https://mapadotacji.gov.pl/projekty/1757424/
1735374,https://mapadotacji.gov.pl/projekty/1735374/
1757277,https://mapadotacji.gov.pl/projekty/1757277/
1745506,https://mapadotacji.gov.pl/projekty/1745506/
1695243,https://mapadotacji.gov.pl/projekty/1695243/
1674563,https://mapadotacji.gov.pl/projekty/1674563/
1674555,https://mapadotacji.gov.pl/projekty/1674555/
1757273,https://mapadotacji.gov.pl/projekty/1757273/
1746484,https://mapadotacji.gov.pl/projekty/1746484/
1757414,https://mapadotacji.gov.pl/projekty/1757414/
1757275,https://mapadotacji.gov.pl/projekty/1757275/
1674493,https://mapadotacji.gov.pl/projekty/1674493/
1745746,https://mapadotacji.gov.pl/projekty/1745746/
1745734,https://mapadotacji.gov.pl/projekty/1745734/
1674409,https://mapadotacji.gov.pl/projekty/1674409/
1746482,https://mapadotacji.gov.pl/projekty/1746482/
1745624,https://mapadotacji.gov.pl/projekty/1745624/
1735370,https://mapadotacji.gov.pl/projekty/1735370/
1674391,https://mapadotacji.gov.pl/projekty/1674391/
1705699,https://mapadotacji.gov.pl/projekty/1705699/
1757388,https://mapadotacji.gov.pl/projekty/1757388/
1746433,https://mapadotacji.gov.pl/projekty/1746433/
1674363,https://mapadotacji.gov.pl/projekty/1674363/
1674413,https://mapadotacji.gov.pl/projekty/1674413/
1757671,https://mapadotacji.gov.pl/projekty/1757671/
1757633,https://mapadotacji.gov.pl/projekty/1757633/
1736396,https://mapadotacji.gov.pl/projekty/1736396/
1736320,https://mapadotacji.gov.pl/projekty/1736320/
1674393,https://mapadotacji.gov.pl/projekty/1674393/
1674557,https://mapadotacji.gov.pl/projekty/1674557/
1735368,https://mapadotacji.gov.pl/projekty/1735368/
1687053,https://mapadotacji.gov.pl/projekty/1687053/
1674533,https://mapadotacji.gov.pl/projekty/1674533/
1746480,https://mapadotacji.gov.pl/projekty/1746480/
1674559,https://mapadotacji.gov.pl/projekty/1674559/
1721431,https://mapadotacji.gov.pl/projekty/1721431/
1757523,https://mapadotacji.gov.pl/projekty/1757523/
1721433,https://mapadotacji.gov.pl/projekty/1721433/
1674537,https://mapadotacji.gov.pl/projekty/1674537/
1674519,https://mapadotacji.gov.pl/projekty/1674519/
1757517,https://mapadotacji.gov.pl/projekty/1757517/
1674591,https://mapadotacji.gov.pl/projekty/1674591/
1674397,https://mapadotacji.gov.pl/projekty/1674397/
1699529,https://mapadotacji.gov.pl/projekty/1699529/
1674443,https://mapadotacji.gov.pl/projekty/1674443/
1674387,https://mapadotacji.gov.pl/projekty/1674387/
1721423,https://mapadotacji.gov.pl/projekty/1721423/
1757400,https://mapadotacji.gov.pl/projekty/1757400/
1757392,https://mapadotacji.gov.pl/projekty/1757392/
1709962,https://mapadotacji.gov.pl/projekty/1709962/
1674371,https://mapadotacji.gov.pl/projekty/1674371/
1757279,https://mapadotacji.gov.pl/projekty/1757279/
1674567,https://mapadotacji.gov.pl/projekty/1674567/
1721445,https://mapadotacji.gov.pl/projekty/1721445/
1674381,https://mapadotacji.gov.pl/projekty/1674381/
1670208,https://mapadotacji.gov.pl/projekty/1670208/
1677622,https://mapadotacji.gov.pl/projekty/1677622/
1674407,https://mapadotacji.gov.pl/projekty/1674407/
1674539,https://mapadotacji.gov.pl/projekty/1674539/
1674399,https://mapadotacji.gov.pl/projekty/1674399/
1735364,https://mapadotacji.gov.pl/projekty/1735364/
1721439,https://mapadotacji.gov.pl/projekty/1721439/
1674565,https://mapadotacji.gov.pl/projekty/1674565/
1674401,https://mapadotacji.gov.pl/projekty/1674401/
1736376,https://mapadotacji.gov.pl/projekty/1736376/
1674379,https://mapadotacji.gov.pl/projekty/1674379/
1670216,https://mapadotacji.gov.pl/projekty/1670216/
1736486,https://mapadotacji.gov.pl/projekty/1736486/
1674596,https://mapadotacji.gov.pl/projekty/1674596/
1705552,https://mapadotacji.gov.pl/projekty/1705552/
1674331,https://mapadotacji.gov.pl/projekty/1674331/
1674395,https://mapadotacji.gov.pl/projekty/1674395/
1745510,https://mapadotacji.gov.pl/projekty/1745510/
1757519,https://mapadotacji.gov.pl/projekty/1757519/
1674535,https://mapadotacji.gov.pl/projekty/1674535/
1757463,https://mapadotacji.gov.pl/projekty/1757463/
1670444,https://mapadotacji.gov.pl/projekty/1670444/
1721405,https://mapadotacji.gov.pl/projekty/1721405/
1745518,https://mapadotacji.gov.pl/projekty/1745518/
1674325,https://mapadotacji.gov.pl/projekty/1674325/
1757499,https://mapadotacji.gov.pl/projekty/1757499/
1721395,https://mapadotacji.gov.pl/projekty/1721395/
1674421,https://mapadotacji.gov.pl/projekty/1674421/
1691553,https://mapadotacji.gov.pl/projekty/1691553/
1687055,https://mapadotacji.gov.pl/projekty/1687055/
1674585,https://mapadotacji.gov.pl/projekty/1674585/
1757309,https://mapadotacji.gov.pl/projekty/1757309/
1756512,https://mapadotacji.gov.pl/projekty/1756512/
1745516,https://mapadotacji.gov.pl/projekty/1745516/
1674545,https://mapadotacji.gov.pl/projekty/1674545/
1746474,https://mapadotacji.gov.pl/projekty/1746474/
1687057,https://mapadotacji.gov.pl/projekty/1687057/
1674359,https://mapadotacji.gov.pl/projekty/1674359/
1670506,https://mapadotacji.gov.pl/projekty/1670506/
1674435,https://mapadotacji.gov.pl/projekty/1674435/
1756802,https://mapadotacji.gov.pl/projekty/1756802/
1757537,https://mapadotacji.gov.pl/projekty/1757537/
1687051,https://mapadotacji.gov.pl/projekty/1687051/
1736422,https://mapadotacji.gov.pl/projekty/1736422/
1756820,https://mapadotacji.gov.pl/projekty/1756820/
1757311,https://mapadotacji.gov.pl/projekty/1757311/
1670274,https://mapadotacji.gov.pl/projekty/1670274/
1670276,https://mapadotacji.gov.pl/projekty/1670276/
1670282,https://mapadotacji.gov.pl/projekty/1670282/
1670284,https://mapadotacji.gov.pl/projekty/1670284/
1670286,https://mapadotacji.gov.pl/projekty/1670286/
1687009,https://mapadotacji.gov.pl/projekty/1687009/
1670292,https://mapadotacji.gov.pl/projekty/1670292/
1670294,https://mapadotacji.gov.pl/projekty/1670294/
1670290,https://mapadotacji.gov.pl/projekty/1670290/
1687007,https://mapadotacji.gov.pl/projekty/1687007/
1670278,https://mapadotacji.gov.pl/projekty/1670278/
1674415,https://mapadotacji.gov.pl/projekty/1674415/
1736478,https://mapadotacji.gov.pl/projekty/1736478/
1670270,https://mapadotacji.gov.pl/projekty/1670270/
1677641,https://mapadotacji.gov.pl/projekty/1677641/
1670288,https://mapadotacji.gov.pl/projekty/1670288/
1736308,https://mapadotacji.gov.pl/projekty/1736308/
1736364,https://mapadotacji.gov.pl/projekty/1736364/
1756488,https://mapadotacji.gov.pl/projekty/1756488/
1691473,https://mapadotacji.gov.pl/projekty/1691473/
1757525,https://mapadotacji.gov.pl/projekty/1757525/
1674385,https://mapadotacji.gov.pl/projekty/1674385/
1757422,https://mapadotacji.gov.pl/projekty/1757422/
1677657,https://mapadotacji.gov.pl/projekty/1677657/
1677618,https://mapadotacji.gov.pl/projekty/1677618/
1736394,https://mapadotacji.gov.pl/projekty/1736394/
1746590,https://mapadotacji.gov.pl/projekty/1746590/
1746606,https://mapadotacji.gov.pl/projekty/1746606/
1746628,https://mapadotacji.gov.pl/projekty/1746628/
1746640,https://mapadotacji.gov.pl/projekty/1746640/
1746676,https://mapadotacji.gov.pl/projekty/1746676/
1746686,https://mapadotacji.gov.pl/projekty/1746686/
1746696,https://mapadotacji.gov.pl/projekty/1746696/
1746726,https://mapadotacji.gov.pl/projekty/1746726/
1746738,https://mapadotacji.gov.pl/projekty/1746738/
1746762,https://mapadotacji.gov.pl/projekty/1746762/
1746764,https://mapadotacji.gov.pl/projekty/1746764/
1746652,https://mapadotacji.gov.pl/projekty/1746652/
1746634,https://mapadotacji.gov.pl/projekty/1746634/
1746690,https://mapadotacji.gov.pl/projekty/1746690/
1746642,https://mapadotacji.gov.pl/projekty/1746642/
1746630,https://mapadotacji.gov.pl/projekty/1746630/
1746694,https://mapadotacji.gov.pl/projekty/1746694/
1746724,https://mapadotacji.gov.pl/projekty/1746724/
1746758,https://mapadotacji.gov.pl/projekty/1746758/
1746714,https://mapadotacji.gov.pl/projekty/1746714/
1746648,https://mapadotacji.gov.pl/projekty/1746648/
1746612,https://mapadotacji.gov.pl/projekty/1746612/
1746734,https://mapadotacji.gov.pl/projekty/1746734/
1746584,https://mapadotacji.gov.pl/projekty/1746584/
1746718,https://mapadotacji.gov.pl/projekty/1746718/
1746766,https://mapadotacji.gov.pl/projekty/1746766/
1746768,https://mapadotacji.gov.pl/projekty/1746768/
1746666,https://mapadotacji.gov.pl/projekty/1746666/
1746586,https://mapadotacji.gov.pl/projekty/1746586/
1746632,https://mapadotacji.gov.pl/projekty/1746632/
1695251,https://mapadotacji.gov.pl/projekty/1695251/
1699508,https://mapadotacji.gov.pl/projekty/1699508/
1746598,https://mapadotacji.gov.pl/projekty/1746598/
1736513,https://mapadotacji.gov.pl/projekty/1736513/
1757449,https://mapadotacji.gov.pl/projekty/1757449/
1736316,https://mapadotacji.gov.pl/projekty/1736316/
1674594,https://mapadotacji.gov.pl/projekty/1674594/
1745716,https://mapadotacji.gov.pl/projekty/1745716/
1746770,https://mapadotacji.gov.pl/projekty/1746770/
1746650,https://mapadotacji.gov.pl/projekty/1746650/
1674431,https://mapadotacji.gov.pl/projekty/1674431/
1746644,https://mapadotacji.gov.pl/projekty/1746644/
1674369,https://mapadotacji.gov.pl/projekty/1674369/
1677631,https://mapadotacji.gov.pl/projekty/1677631/
1746750,https://mapadotacji.gov.pl/projekty/1746750/
1756493,https://mapadotacji.gov.pl/projekty/1756493/
1736406,https://mapadotacji.gov.pl/projekty/1736406/
1746698,https://mapadotacji.gov.pl/projekty/1746698/
1745674,https://mapadotacji.gov.pl/projekty/1745674/
1674341,https://mapadotacji.gov.pl/projekty/1674341/
1746688,https://mapadotacji.gov.pl/projekty/1746688/
1757617,https://mapadotacji.gov.pl/projekty/1757617/
1746720,https://mapadotacji.gov.pl/projekty/1746720/
1746594,https://mapadotacji.gov.pl/projekty/1746594/
1746722,https://mapadotacji.gov.pl/projekty/1746722/
1757327,https://mapadotacji.gov.pl/projekty/1757327/
1736304,https://mapadotacji.gov.pl/projekty/1736304/
1746656,https://mapadotacji.gov.pl/projekty/1746656/
1746674,https://mapadotacji.gov.pl/projekty/1746674/
1746756,https://mapadotacji.gov.pl/projekty/1746756/
1721401,https://mapadotacji.gov.pl/projekty/1721401/
1670222,https://mapadotacji.gov.pl/projekty/1670222/
1674319,https://mapadotacji.gov.pl/projekty/1674319/
1674581,https://mapadotacji.gov.pl/projekty/1674581/
1674561,https://mapadotacji.gov.pl/projekty/1674561/
1670272,https://mapadotacji.gov.pl/projekty/1670272/
